amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,BalanceDiff
235826.14,0.0,0.0,1439383.87,1675210.01,0,-235826.1399999999
4809.82,0.0,0.0,0.0,0.0,0,0.0
457007.64,2314910.49,2771918.13,459747.16,2739.52,0,457007.63999999996
93748.74,385.0,0.0,0.0,93748.74,0,-93748.74
75533.78,0.0,0.0,208986.68,284520.46,0,-75533.78000000003
74706.31,11690.0,0.0,3513689.93,3588396.23,0,-74706.29999999981
2232631.45,0.0,0.0,3191399.49,5424030.95,0,-2232631.46
81216.21,19804.04,0.0,12052736.53,12133952.74,0,-81216.2100000009
7302.68,19440.0,12137.32,0.0,0.0,0,0.0
261354.36,35803.0,0.0,11890790.0,12152144.36,0,-261354.3599999994
140090.52,0.0,140090.52,1319609.01,1179518.49,0,140090.52000000002
46538.62,0.0,0.0,92437.87,138976.49,0,-46538.619999999995
359654.74,74005.0,0.0,788462.35,1148117.1,0,-359654.7500000001
4103554.25,0.0,0.0,21383325.74,25486879.99,0,-4103554.25
356.53,0.0,0.0,9993.04,423767.75,0,-413774.71
283646.23,18478.0,0.0,0.0,283646.23,0,-283646.23
289236.75,11576.0,0.0,0.0,289236.75,0,-289236.75
94560.61,0.0,0.0,220460.87,315021.48,0,-94560.60999999999
314821.72,81567.0,0.0,2749521.38,3064343.1,0,-314821.7200000002
53138.09,10639.0,0.0,14690231.87,14743369.96,0,-53138.09000000171
191514.99,46908.0,0.0,688428.35,879943.34,0,-191514.99
17442.05,0.0,0.0,0.0,0.0,0,0.0
298574.18,3966938.76,4265512.93,459771.55,161197.37,0,298574.18
376258.05,0.0,0.0,2386042.71,2762300.75,0,-376258.04000000004
8836.62,0.0,0.0,0.0,0.0,0,0.0
5206.85,198514.0,193307.15,0.0,0.0,0,0.0
58144.53,3864464.29,3922608.83,401869.55,343725.02,0,58144.52999999997
190183.08,0.0,0.0,3431820.79,3622003.88,0,-190183.08999999985
26998.52,625566.0,598567.48,0.0,26998.52,0,-26998.52
21771.27,50727.0,28955.73,0.0,0.0,0,0.0
160232.13,8633.0,0.0,4806820.07,4967052.2,0,-160232.1299999999
41619.97,103377.0,61757.03,0.0,41619.97,0,-41619.97
46302.16,49622.0,3319.84,613810.03,940861.61,0,-327051.57999999996
18751.59,19530.0,778.41,0.0,0.0,0,0.0
9439.55,15319.0,5879.45,0.0,0.0,0,0.0
15492.47,0.0,0.0,0.0,0.0,0,0.0
1681.19,15557.0,13875.81,0.0,0.0,0,0.0
50539.4,0.0,0.0,73804.24,124343.64,0,-50539.399999999994
10000000.0,0.0,0.0,10011547.0,28857342.58,0,-18845795.58
10391.95,10682.0,290.05,0.0,0.0,0,0.0
69186.5,81195.0,12008.5,2801888.8,2713960.5,0,87928.29999999981
234790.05,0.0,0.0,2312654.32,2547444.37,0,-234790.05000000028
6449.54,135971.56,129522.02,0.0,0.0,0,0.0
4427.37,0.0,0.0,0.0,0.0,0,0.0
299774.69,82354.0,382128.69,1185826.72,886052.03,0,299774.68999999994
6415.42,73101.65,66686.23,0.0,0.0,0,0.0
404141.61,0.0,0.0,1523761.98,1927903.6,0,-404141.6200000001
108581.12,1010455.16,1119036.28,1282097.09,1173515.97,0,108581.12000000011
282469.26,3538.0,0.0,513809.61,796278.87,0,-282469.26
4009.8,104645.0,100635.2,0.0,0.0,0,0.0
15919.92,63411.32,47491.4,0.0,0.0,0,0.0
285425.23,0.0,0.0,397980.21,683405.44,0,-285425.2299999999
519628.81,59884.0,579512.81,12034.33,0.0,0,12034.33
53066.4,4345.16,0.0,0.0,0.0,0,0.0
8363.82,87555.38,79191.56,150149.27,158513.09,0,-8363.820000000007
28174.63,0.0,0.0,0.0,0.0,0,0.0
9238.8,50715.0,59953.8,0.0,0.0,0,0.0
77756.8,40742.0,0.0,857048.92,934805.71,0,-77756.78999999992
16855.51,10308.0,0.0,678196.42,695051.93,0,-16855.51000000001
7003.84,339199.99,332196.16,0.0,0.0,0,0.0
97019.87,216780.08,119760.21,4646258.89,4810366.1,0,-164107.20999999996
11660.55,51813.0,40152.45,0.0,0.0,0,0.0
229544.48,260.0,0.0,1076486.69,1306031.17,0,-229544.47999999998
11965.8,174685.0,162719.2,0.0,0.0,0,0.0
278049.09,7911049.88,8189098.97,1720574.31,1442525.22,0,278049.0900000001
313268.19,21897.0,0.0,21490.0,170191.51,0,-148701.51
6042.28,154297.67,148255.38,0.0,0.0,0,0.0
14204.7,0.0,0.0,0.0,0.0,0,0.0
261680.36,3277564.91,3539245.27,2230467.22,1968786.86,0,261680.3600000001
320146.73,10346.0,330492.73,40918.98,0.0,0,40918.98
302684.34,171985.92,0.0,1248790.91,1551475.25,0,-302684.3400000001
70587.62,0.0,0.0,697656.09,768243.71,0,-70587.62
794.85,310.0,0.0,0.0,0.0,0,0.0
72690.04,20363.0,0.0,3891033.56,3963723.6,0,-72690.04000000004
226031.4,827.0,0.0,0.0,226031.4,0,-226031.4
26426.94,0.0,0.0,5046160.47,5072587.41,0,-26426.94000000041
168429.56,18846897.83,19015327.38,14162069.15,13993639.6,0,168429.55000000075
699.52,37480.0,36780.48,0.0,0.0,0,0.0
7810.98,13836.0,6025.02,0.0,0.0,0,0.0
33671.86,0.0,0.0,0.0,0.0,0,0.0
22406.47,9985.0,0.0,0.0,0.0,0,0.0
124462.35,0.0,0.0,234953.99,618919.16,0,-383965.17000000004
162018.64,102390.0,0.0,0.0,162018.64,0,-162018.64
11618.44,20371.0,8752.56,0.0,0.0,0,0.0
10494.44,250051.22,239556.77,0.0,0.0,0,0.0
2241.92,0.0,0.0,0.0,0.0,0,0.0
105636.52,0.0,0.0,1320002.13,1425638.65,0,-105636.52000000002
9696.46,41879.0,32182.54,0.0,0.0,0,0.0
1859.33,10084.0,8224.67,0.0,0.0,0,0.0
23503.83,0.0,0.0,0.0,0.0,0,0.0
29619.84,0.0,0.0,0.0,0.0,0,0.0
1107104.24,0.0,0.0,1588687.63,2695791.88,0,-1107104.25
258676.37,0.0,0.0,1017543.81,1276220.18,0,-258676.36999999988
484711.99,138.0,0.0,873709.98,1358421.96,0,-484711.98
28875.02,0.0,0.0,3254603.13,3283478.15,0,-28875.02000000002
111439.92,0.0,0.0,10472858.49,10584298.42,0,-111439.9299999997
145829.37,23407.0,0.0,0.0,145829.37,0,-145829.37
206630.41,0.0,0.0,951653.67,1158284.08,0,-206630.41000000003
977173.26,154.0,0.0,1167075.22,2144248.49,0,-977173.2700000003
284583.94,5269069.51,5553653.45,3121684.65,3176556.83,0,-54872.18000000017
591032.52,591032.52,0.0,0.0,0.0,1,0.0
40447.02,81365.0,40917.98,0.0,40447.02,0,-40447.02
205749.47,347377.11,141627.64,1298504.36,1504253.83,0,-205749.46999999997
180280.52,0.0,0.0,383667.74,563948.26,0,-180280.52000000002
143628.27,29551.0,0.0,127461.63,271089.9,0,-143628.27000000002
90192.88,8651386.08,8741578.96,1446266.32,1356073.45,0,90192.87000000011
112952.58,15015.0,127967.58,1428356.51,1315403.94,0,112952.57000000007
67321.53,15815.0,0.0,175059.03,242380.57,0,-67321.54000000001
155553.9,0.0,0.0,8253428.46,8408982.36,0,-155553.89999999944
204538.46,0.0,0.0,10336592.01,10541130.48,0,-204538.47000000067
36834.43,0.0,0.0,0.0,0.0,0,0.0
86969.77,0.0,0.0,370422.83,457392.59,0,-86969.76000000001
8410.52,15328.0,6917.48,0.0,0.0,0,0.0
92793.06,0.0,0.0,851099.92,943892.97,0,-92793.04999999993
31703.37,37761.81,6058.43,0.0,0.0,0,0.0
79523.49,586.0,80109.49,0.0,0.0,0,0.0
219930.96,5056.0,0.0,4786508.65,5006439.61,0,-219930.95999999996
59356.1,0.0,0.0,417210.63,476566.74,0,-59356.109999999986
247843.78,48724.0,0.0,0.0,247843.78,0,-247843.78
965858.66,56183.0,0.0,631264.61,1597123.27,0,-965858.66
9603.44,3135.0,0.0,0.0,0.0,0,0.0
1527.01,45528.0,44000.99,0.0,0.0,0,0.0
6746.28,57653.61,50907.33,0.0,0.0,0,0.0
7252.57,196479.0,189226.43,0.0,0.0,0,0.0
27064.14,0.0,0.0,486776.83,513840.97,0,-27064.139999999956
23495.26,112463.0,88967.74,0.0,0.0,0,0.0
123038.94,152647.0,29608.06,11328.76,134367.7,0,-123038.94000000002
37763.81,154347.0,116583.19,0.0,0.0,0,0.0
1273.64,19049.0,17775.36,0.0,0.0,0,0.0
174280.68,0.0,0.0,18659481.75,18833762.43,0,-174280.6799999997
18968.78,0.0,0.0,0.0,0.0,0,0.0
11722.63,71790.53,60067.9,0.0,0.0,0,0.0
132958.22,11209902.0,11342860.23,990412.09,857453.86,0,132958.22999999998
115471.26,0.0,0.0,704933.2,820404.46,0,-115471.26000000001
12032.16,124949.22,112917.06,57098.66,69130.81,0,-12032.149999999994
58540.11,0.0,0.0,2315305.35,2373845.46,0,-58540.10999999987
437259.53,308.0,0.0,0.0,544419.51,0,-544419.51
21168.19,31985.0,53153.19,1837791.95,1816623.75,0,21168.199999999953
14650.68,18894.26,4243.58,0.0,0.0,0,0.0
182882.15,0.0,0.0,4434212.41,4617094.56,0,-182882.14999999944
178038.0,0.0,0.0,4608722.0,4786760.0,0,-178038.0
282190.82,11119.0,0.0,0.0,282190.82,0,-282190.82
18010.69,136615.71,118605.02,0.0,0.0,0,0.0
4021.99,500275.0,496253.01,0.0,0.0,0,0.0
93931.12,31333.0,0.0,0.0,93931.12,0,-93931.12
243385.66,2960101.68,3203487.34,4239991.4,4061010.6,0,178980.80000000028
11184.5,87914.91,76730.41,0.0,0.0,0,0.0
6009.67,0.0,0.0,0.0,0.0,0,0.0
9287.73,0.0,0.0,0.0,0.0,0,0.0
112583.69,3269445.57,3382029.27,834504.12,721920.42,0,112583.69999999995
11058.12,98619.0,87560.88,0.0,0.0,0,0.0
55624.23,0.0,0.0,523232.11,578856.34,0,-55624.22999999998
2619.4,0.0,0.0,0.0,0.0,0,0.0
41269.34,0.0,0.0,203863.83,245133.17,0,-41269.340000000026
2091.79,79332.0,77240.21,0.0,2091.79,0,-2091.79
3758.68,24546.04,20787.36,0.0,0.0,0,0.0
5633.38,0.0,0.0,0.0,0.0,0,0.0
1194.39,70375.0,69180.61,0.0,0.0,0,0.0
48910.87,1398.0,50308.87,0.0,0.0,0,0.0
160654.71,41220.0,0.0,8527585.97,8688240.68,0,-160654.70999999903
38852.72,5472.0,0.0,0.0,38852.72,0,-38852.72
256319.05,0.0,0.0,322774.23,579093.28,0,-256319.05000000005
23154.74,19924.0,0.0,0.0,0.0,0,0.0
1276030.1,0.0,0.0,4434204.61,5710234.71,0,-1276030.0999999996
16920.1,0.0,0.0,0.0,0.0,0,0.0
139133.99,0.0,0.0,669737.15,808871.14,0,-139133.99
155673.47,111242.0,266915.47,290160.0,134486.53,0,155673.47
117122.75,0.0,0.0,344432.69,461555.44,0,-117122.75
250664.08,0.0,0.0,1443448.67,1694112.75,0,-250664.08000000007
257775.94,168325.0,0.0,530926.61,788702.56,0,-257775.95000000007
19546.89,169240.0,149693.11,0.0,0.0,0,0.0
24119.63,475.0,0.0,3636589.93,4007731.27,0,-371141.33999999985
52420.1,5772728.11,5825148.21,411012.22,358592.12,0,52420.09999999998
191813.86,29973.0,221786.86,0.0,0.0,0,0.0
1141529.73,20899.0,0.0,0.0,1141529.73,0,-1141529.73
510032.45,0.0,0.0,5663861.87,6173894.33,0,-510032.45999999996
17685.8,0.0,0.0,1598706.82,1616392.62,0,-17685.800000000047
1410.31,0.0,0.0,0.0,0.0,0,0.0
157827.64,416.0,158243.64,41563.71,0.0,0,41563.71
196694.4,0.0,0.0,505470.48,702164.88,0,-196694.40000000002
358176.12,146677.0,0.0,848962.67,1207138.79,0,-358176.12
9402.5,0.0,0.0,0.0,0.0,0,0.0
15945.79,282842.46,266896.67,0.0,0.0,0,0.0
132640.44,0.0,0.0,6021740.86,6154381.3,0,-132640.43999999948
236627.6,9564506.31,9801133.91,1598942.83,1362315.23,0,236627.6000000001
19762.52,15440.0,0.0,0.0,19762.52,0,-19762.52
1745.83,293500.0,291754.17,0.0,0.0,0,0.0
450031.71,5495793.07,5945824.78,1732118.99,1282087.28,0,450031.70999999996
35744.11,263.0,0.0,91189.47,126933.58,0,-35744.11
10153.2,38.0,0.0,0.0,0.0,0,0.0
101775.82,0.0,0.0,2425676.71,2527452.53,0,-101775.81999999983
25236.65,19997.0,0.0,3289894.85,3315131.5,0,-25236.649999999907
64011.37,5596047.13,5660058.5,91819.9,27808.52,0,64011.37999999999
6908.33,14301.0,7392.67,0.0,0.0,0,0.0
67272.49,102556.0,35283.51,0.0,0.0,0,0.0
409631.8,518321.66,927953.46,1066555.42,656923.62,0,409631.79999999993
236711.69,329.0,0.0,277898.63,514610.32,0,-236711.69
283824.96,0.0,0.0,0.0,283824.96,0,-283824.96
7819.22,9273.0,1453.78,0.0,0.0,0,0.0
9601.81,110858.9,101257.09,0.0,0.0,0,0.0
7451.05,45614.0,38162.95,0.0,0.0,0,0.0
4568.79,444516.86,439948.07,0.0,0.0,0,0.0
225048.31,0.0,0.0,2073687.47,2298735.78,0,-225048.30999999982
271416.4,2280554.0,2551970.4,5456837.37,5185420.97,0,271416.4000000004
7527.25,852696.0,845168.75,0.0,0.0,0,0.0
946312.08,0.0,0.0,4546047.65,5492359.73,0,-946312.0800000001
65445.07,6180260.99,6245706.06,348203.51,282758.44,0,65445.07000000001
368797.02,423551.02,792348.04,546331.96,177534.93,0,368797.02999999997
98999.22,108630.0,9630.78,901865.21,1000864.44,0,-98999.22999999998
166888.11,0.0,0.0,597357.24,764245.35,0,-166888.11
108698.59,0.0,0.0,358917.26,31919.53,0,326997.73
3092.63,216.0,0.0,0.0,0.0,0,0.0
166891.94,0.0,0.0,1510783.5,1821092.42,0,-310308.9199999999
117072.85,1061831.3,1178904.15,6205375.92,6088303.07,0,117072.84999999963
131464.41,0.0,0.0,5376015.25,5507479.66,0,-131464.41000000015
4307.35,91017.0,86709.65,0.0,0.0,0,0.0
17018.46,0.0,0.0,0.0,0.0,0,0.0
37573.66,50154.0,12580.34,79402.76,116976.42,0,-37573.66
110619.34,133339.49,22720.15,177559.89,288179.24,0,-110619.34999999998
362039.88,75004.0,0.0,0.0,362039.88,0,-362039.88
131715.26,42060.55,173775.81,60339670.85,60207955.58,0,131715.27000000328
11564.61,0.0,0.0,0.0,0.0,0,0.0
478161.71,14727.0,492888.71,46322.71,0.0,0,46322.71
222640.78,22344.0,0.0,1271096.44,1493737.22,0,-222640.78000000003
243080.05,29587.0,0.0,3594723.09,4090033.17,0,-495310.0800000001
251455.34,8268.0,0.0,11633.97,263089.31,0,-251455.34
94734.55,31563.0,126297.55,255138.18,160403.63,0,94734.54999999999
483222.97,25079.0,508301.97,0.0,0.0,0,0.0
90999.05,10523.0,101522.05,1460795.63,1369796.57,0,90999.05999999982
300202.98,2574660.59,2874863.57,1248720.64,948517.65,0,300202.9899999999
4923.52,40590.0,35666.48,0.0,0.0,0,0.0
3751.89,0.0,0.0,0.0,0.0,0,0.0
1423.92,10426.0,9002.08,0.0,0.0,0,0.0
980331.89,0.0,0.0,984939.89,1965271.78,0,-980331.89
365277.99,90800.0,456077.99,5242943.67,4877665.68,0,365277.9900000002
8780.7,11253.0,20033.7,0.0,0.0,0,0.0
102707.17,15433233.41,15535940.58,2137921.36,2035214.19,0,102707.16999999993
12980.68,6573.25,0.0,0.0,0.0,0,0.0
7641.51,0.0,0.0,0.0,0.0,0,0.0
329962.53,59449.0,389411.53,0.0,0.0,0,0.0
154503.37,34656.0,0.0,429497.54,584000.91,0,-154503.37000000005
27742.87,50204.0,22461.13,0.0,0.0,0,0.0
71287.16,0.0,0.0,72112.31,143399.46,0,-71287.15
19850.34,86193.76,66343.42,0.0,0.0,0,0.0
34164.65,0.0,0.0,0.0,0.0,0,0.0
252806.4,100945.0,0.0,2407064.06,2659870.46,0,-252806.3999999999
8741.18,0.0,0.0,0.0,0.0,0,0.0
23016.45,0.0,0.0,0.0,0.0,0,0.0
72952.04,504.0,0.0,1286181.6,1503185.97,0,-217004.36999999988
4832.06,282258.93,277426.86,0.0,0.0,0,0.0
205.11,0.0,0.0,0.0,0.0,0,0.0
11220.44,108669.0,97448.56,0.0,0.0,0,0.0
24165.38,38314.15,14148.77,0.0,0.0,0,0.0
290137.0,268421.84,558558.84,1873439.1,1583302.1,0,290137.0
31835.47,5040.0,0.0,0.0,0.0,0,0.0
21286.89,5606.0,0.0,197154.91,218441.8,0,-21286.889999999985
153757.28,1821016.76,1974774.04,759756.0,605998.72,0,153757.28000000003
881.48,11117042.53,11117924.01,77213.27,76331.78,0,881.4900000000052
8995.53,199356.0,190360.47,0.0,0.0,0,0.0
12910.81,15023.05,2112.24,0.0,0.0,0,0.0
3962.85,0.0,0.0,1403198.05,1407160.9,0,-3962.8499999998603
79942.46,42621.0,0.0,0.0,79942.46,0,-79942.46
226978.53,11078.0,0.0,2626969.76,2853948.3,0,-226978.54000000004
9086.77,445116.0,436029.23,0.0,0.0,0,0.0
19707.2,33746.0,14038.8,0.0,0.0,0,0.0
397824.08,188.0,0.0,39878.39,437702.47,0,-397824.07999999996
23999.57,99817.0,75817.43,0.0,0.0,0,0.0
280462.73,28240.0,308702.73,1311573.25,1031110.52,0,280462.73
3617.94,82063.0,78445.06,0.0,0.0,0,0.0
9428.29,301848.0,292419.71,0.0,0.0,0,0.0
7931.47,0.0,0.0,0.0,0.0,0,0.0
791186.71,0.0,0.0,7351688.28,8142874.99,0,-791186.71
26672.82,35489.0,62161.82,0.0,0.0,0,0.0
11187.69,39407.89,28220.2,0.0,0.0,0,0.0
3617.89,19966.0,16348.11,0.0,0.0,0,0.0
175915.85,46529.0,222444.85,0.0,0.0,0,0.0
260112.84,0.0,0.0,804848.95,1064961.79,0,-260112.84000000008
256929.16,31425.0,288354.16,0.0,0.0,0,0.0
21338.09,29824.0,8485.91,1075953.79,1097291.87,0,-21338.080000000075
65134.62,18653794.71,18718929.33,9975066.67,9909932.05,0,65134.61999999918
31033.9,222294.0,253327.9,0.0,0.0,0,0.0
1219.28,72576.64,71357.36,0.0,0.0,0,0.0
2455420.42,0.0,0.0,3141717.08,5597137.5,0,-2455420.42
211701.31,19850.0,0.0,4544498.48,4756199.79,0,-211701.3099999996
19274.7,106785.0,87510.3,0.0,0.0,0,0.0
83072.27,0.0,0.0,1086319.31,1169391.59,0,-83072.28000000003
220400.45,20601.0,0.0,169142.55,389543.0,0,-220400.45
52911.52,37209.0,90120.52,729683.64,676772.12,0,52911.52000000002
11890.22,0.0,0.0,5205425.33,5217315.55,0,-11890.21999999974
475891.44,50884.0,0.0,2968491.61,3444383.06,0,-475891.4500000002
54404.75,3474618.85,3529023.59,267315.67,212910.92,0,54404.74999999997
398154.92,9018.0,0.0,2374141.89,2772296.81,0,-398154.9199999999
13569.36,385371.03,371801.67,0.0,0.0,0,0.0
15652.65,10765.0,26417.65,59623.47,43970.81,0,15652.660000000003
362243.63,52240.0,414483.63,0.0,0.0,0,0.0
231727.18,0.0,0.0,3636869.46,3868596.64,0,-231727.18000000017
91759.96,110.0,0.0,1251093.7,1434723.23,0,-183629.53000000003
430006.54,613.0,430619.54,163170.93,0.0,0,163170.93
7697.9,0.0,0.0,0.0,0.0,0,0.0
396492.0,62732.0,0.0,0.0,396492.0,0,-396492.0
13943.56,975.0,0.0,0.0,0.0,0,0.0
14580.33,0.0,0.0,0.0,0.0,0,0.0
86309.03,0.0,0.0,1277463.7,1363772.73,0,-86309.03000000003
8555.63,462.0,0.0,0.0,0.0,0,0.0
231912.88,0.0,0.0,629190.18,861103.07,0,-231912.8899999999
183724.82,2384171.05,2567895.87,473833.94,290109.12,0,183724.82
60717.61,0.0,0.0,5185872.16,5246589.77,0,-60717.609999999404
1879.07,42644.51,40765.44,0.0,0.0,0,0.0
151977.66,492443.0,644420.66,1841010.14,1689032.48,0,151977.65999999992
10498.47,133905.0,123406.53,0.0,0.0,0,0.0
3748.44,39300.0,43048.44,0.0,0.0,0,0.0
267899.5,5022.0,0.0,0.0,267899.5,0,-267899.5
5308.63,98656.0,93347.37,0.0,0.0,0,0.0
12468.06,52026.0,39557.94,0.0,0.0,0,0.0
3016110.58,30223.0,0.0,0.0,3016110.58,0,-3016110.58
37194.74,0.0,0.0,456164.3,697862.84,0,-241698.53999999998
13968.74,19855.0,5886.26,0.0,0.0,0,0.0
692545.57,10732.0,0.0,10159243.61,10851789.18,0,-692545.5700000003
2643.31,230313.0,227669.69,0.0,0.0,0,0.0
356540.79,21500.0,0.0,1047676.12,1404216.91,0,-356540.7899999999
77847.74,80249.0,158096.74,156738.38,319020.55,0,-162282.16999999998
190983.62,10617.0,0.0,0.0,190983.62,0,-190983.62
344873.18,414892.0,70018.82,1294137.08,1639010.27,0,-344873.18999999994
48782.54,0.0,0.0,0.0,0.0,0,0.0
454774.39,0.0,0.0,1356931.26,1811705.65,0,-454774.3899999999
388533.73,276934.79,0.0,759267.31,1147801.04,0,-388533.73
11981.21,0.0,0.0,0.0,0.0,0,0.0
105055.73,31644.0,0.0,177759.55,282815.28,0,-105055.73000000004
59785.49,0.0,0.0,1230787.88,1290573.38,0,-59785.5
1850356.88,0.0,0.0,11454317.33,13304674.2,0,-1850356.8699999992
23345.07,14795.31,0.0,0.0,0.0,0,0.0
333455.28,687582.91,1021038.19,17123281.86,16361947.09,0,761334.7699999996
33124.14,0.0,0.0,0.0,0.0,0,0.0
45032.34,3891423.53,3936455.87,985378.13,940345.79,0,45032.33999999997
291359.09,871601.6,1162960.69,5225688.63,4934329.54,0,291359.08999999985
118239.66,33165.0,0.0,0.0,118239.66,0,-118239.66
17456.68,0.0,0.0,0.0,0.0,0,0.0
201155.36,0.0,0.0,1207880.69,1409036.05,0,-201155.3600000001
308424.95,6304297.6,6612722.54,2606559.13,2298134.18,0,308424.9499999997
90783.79,20894.0,0.0,0.0,90783.79,0,-90783.79
16949.52,0.0,0.0,0.0,0.0,0,0.0
109443.54,0.0,0.0,158150.14,267593.68,0,-109443.53999999998
970093.01,19802.0,0.0,3417551.49,4387644.5,0,-970093.0099999998
3344.01,61547.0,58202.99,0.0,0.0,0,0.0
43367.0,0.0,0.0,162172.74,205539.74,0,-43367.0
20452.81,743272.0,722819.19,0.0,0.0,0,0.0
230337.0,944297.3,1174634.3,1033837.05,803500.05,0,230337.0
2457429.52,0.0,0.0,4626550.8,7083980.32,0,-2457429.5200000005
3033147.04,313.0,0.0,6711636.95,9744783.99,0,-3033147.04
444156.76,6104202.59,6548359.35,784676.12,340519.36,0,444156.76
195577.19,0.0,0.0,1490657.92,1686235.11,0,-195577.19000000018
15921.55,0.0,0.0,0.0,0.0,0,0.0
120126.92,0.0,0.0,10334136.01,10454262.93,0,-120126.91999999993
331974.66,39472.0,0.0,0.0,331974.66,0,-331974.66
1500.52,20587.0,19086.48,0.0,0.0,0,0.0
11506.73,6519.0,0.0,0.0,0.0,0,0.0
1790357.84,0.0,0.0,3241334.57,5031692.41,0,-1790357.8400000003
825873.09,10053.0,0.0,0.0,825873.09,0,-825873.09
40706.31,108029.1,67322.8,0.0,0.0,0,0.0
189830.82,31238.0,221068.82,0.0,0.0,0,0.0
93864.74,2989503.31,3083368.06,947119.88,853255.13,0,93864.75
253217.8,26442.0,279659.8,2851273.9,2598056.1,0,253217.7999999998
104656.14,7433823.9,7538480.04,382055.44,277399.3,0,104656.14000000001
235912.25,22260.0,0.0,6251857.97,6435842.18,0,-183984.20999999996
239450.1,27165.0,0.0,0.0,239450.1,0,-239450.1
15374.35,56667.0,41292.65,0.0,0.0,0,0.0
19135.12,2621021.5,2640156.62,454998.82,111987.02,0,343011.8
77724.64,0.0,0.0,6713721.16,6791445.79,0,-77724.62999999989
494460.74,0.0,0.0,818600.8,1313061.53,0,-494460.73
3308.47,52712.0,49403.53,0.0,0.0,0,0.0
53313.38,234251.86,180938.48,511802.58,565115.96,0,-53313.37999999995
10314.97,20525.0,10210.03,0.0,0.0,0,0.0
395009.15,0.0,0.0,7094720.25,7489729.4,0,-395009.1500000004
133222.5,0.0,0.0,1839145.97,2117569.95,0,-278423.9800000002
16315.52,79136.0,62820.48,0.0,0.0,0,0.0
52404.35,0.0,0.0,413958.65,466363.0,0,-52404.34999999998
2577.09,640935.0,638357.91,0.0,0.0,0,0.0
14072.86,1739230.73,1753303.6,215345.41,201272.54,0,14072.869999999995
37951.84,25262509.45,25300461.28,4850374.75,4812422.91,0,37951.83999999985
374730.18,20096.0,394826.18,73655.09,0.0,0,73655.09
78120.78,0.0,0.0,2024615.51,2102736.29,0,-78120.78000000003
110788.84,1848.0,112636.84,779640.3,668851.46,0,110788.84000000008
321162.75,18596.0,0.0,0.0,321162.75,0,-321162.75
674.61,141332.0,140657.39,0.0,0.0,0,0.0
5019.48,6843.0,1823.52,0.0,5019.48,0,-5019.48
89776.16,38267.0,0.0,342536.03,432312.19,0,-89776.15999999997
12384.48,0.0,0.0,0.0,0.0,0,0.0
4980.02,44215.04,39235.02,0.0,0.0,0,0.0
3820.3,199805.58,195985.29,0.0,0.0,0,0.0
157321.6,0.0,0.0,364641.64,521963.24,0,-157321.59999999998
601651.42,368215.0,0.0,443125.41,1044776.83,0,-601651.4199999999
143590.77,10048.0,153638.77,632728.92,489138.15,0,143590.77000000002
156980.5,0.0,0.0,1440814.92,1597795.42,0,-156980.5
268073.41,18319585.19,18587658.61,1224459.88,956386.46,0,268073.4199999999
1068405.15,385.0,0.0,384728.72,1453133.86,0,-1068405.1400000001
4711.33,0.0,0.0,3667220.26,3671931.59,0,-4711.3300000000745
115798.87,10758.0,126556.87,151270.16,35471.29,0,115798.87
26113.26,0.0,0.0,215791.85,447949.58,0,-232157.73
351022.86,0.0,0.0,1727072.46,2078095.32,0,-351022.8600000001
107825.33,0.0,0.0,229593.0,337418.33,0,-107825.33000000002
4304.03,114458.88,110154.86,0.0,0.0,0,0.0
3370.73,3247383.95,3250754.68,175488.88,172118.15,0,3370.7300000000105
15428.2,73238.0,57809.8,0.0,0.0,0,0.0
137187.52,27038.0,0.0,1627533.13,1859388.36,0,-231855.2300000002
61593.81,608.0,0.0,0.0,61593.81,0,-61593.81
407987.23,0.0,0.0,1061588.28,1469575.51,0,-407987.23
595.31,299478.0,298882.69,0.0,0.0,0,0.0
298330.83,214854.5,513185.32,12526825.92,12228495.09,0,298330.8300000001
184726.26,2323644.72,2508370.98,6399518.31,6214792.06,0,184726.25
17194.72,11530.61,0.0,0.0,0.0,0,0.0
144390.48,148264.0,3873.52,2870.86,147261.34,0,-144390.48
58610.61,9538630.61,9597241.22,570912.39,512301.78,0,58610.609999999986
56989.51,2385299.9,2442289.41,4849266.18,4792276.67,0,56989.50999999978
311446.32,11457.0,0.0,773249.11,1084695.43,0,-311446.31999999995
2608.0,0.0,0.0,0.0,0.0,0,0.0
127825.28,4257955.9,4385781.18,310915.32,183090.04,0,127825.28
40316.23,1142.0,0.0,328405.18,368721.41,0,-40316.22999999998
24851.26,115994.0,140845.26,0.0,0.0,0,0.0
156949.81,1065.0,158014.81,0.0,0.0,0,0.0
74195.99,0.0,0.0,1951562.92,2025758.91,0,-74195.98999999999
117535.8,0.0,0.0,209106.09,326641.88,0,-117535.79000000001
13852.88,184615.8,170762.91,0.0,0.0,0,0.0
27254.1,143633.61,116379.51,0.0,0.0,0,0.0
103485.51,11023.74,0.0,489807.53,593293.04,0,-103485.51000000001
10102.49,51867.0,41764.51,0.0,0.0,0,0.0
4941.32,423959.56,428900.88,192860.53,187919.21,0,4941.320000000007
17963.35,0.0,0.0,0.0,0.0,0,0.0
654.4,6216093.01,6216747.41,643502.07,642847.66,0,654.4099999999162
15653.71,10270.0,0.0,0.0,0.0,0,0.0
194559.51,11366.0,0.0,200632.81,395192.32,0,-194559.51
